task,label,seed,method,order,bandwidth_steps,validation_score,t0_rmse,integrated_rmse,runtime_sec,feature_kind
small_pendulum_rich,Small,20261101,BE,-1,0,0.0028997732372849014,0.0930873673833882,0.08490576447740512,0.002667208000275423,
small_pendulum_rich,Small,20261101,BE,-1,1,0.001868320987694397,0.09603451912522698,0.0837079292998164,0.0027183340002920886,
small_pendulum_rich,Small,20261101,BE,-1,2,0.0015383528634602818,0.09929668348343575,0.08301843937496128,0.002087500000016007,
small_pendulum_rich,Small,20261101,BE,-1,4,0.0011687195508124826,0.10316492639638897,0.08403561906412067,0.002743000000009488,
small_pendulum_rich,Small,20261101,BE,-1,6,0.0009990102822063425,0.10552065304294783,0.08723899309762183,0.0018977909999193798,
small_pendulum_rich,Small,20261101,BE,-1,8,0.0008881197047767365,0.10759183339495446,0.0907064880633797,0.0027304579998599365,
small_pendulum_rich,Small,20261101,Gen2,2,0,0.07043458567306851,0.12699681642626445,0.09185368647852345,0.003569874999811873,
small_pendulum_rich,Small,20261101,Gen2,2,1,0.03703304469307495,0.11502290904583533,0.08532965753379564,0.006056290999822522,
small_pendulum_rich,Small,20261101,Gen2,2,2,0.028884634520804666,0.10261383501637251,0.07816556254759914,0.0053445829998963745,
small_pendulum_rich,Small,20261101,Gen2,2,4,0.02123955102836755,0.0941465990646951,0.07124137931588347,0.004630959000223811,
small_pendulum_rich,Small,20261101,Gen2,2,6,0.018138953558090202,0.0965232015721645,0.07192383970416612,0.005726166999920679,
small_pendulum_rich,Small,20261101,Gen2,2,8,0.016154199299977464,0.09917688809736175,0.0744388872800435,0.004645125000024564,
small_pendulum_rich,Small,20261101,MBLinear,-1,0,0.12062631717527252,0.8184858612451217,0.38487813871646415,0.005857916999957524,linear
small_pendulum_rich,Small,20261101,MBLinear,-1,1,0.120475775180153,0.8185419064016293,0.38490698061522355,0.009927916999913577,linear
small_pendulum_rich,Small,20261101,MBLinear,-1,2,0.12044748299709511,0.8176113175978622,0.38478700403536453,0.010536624999986088,linear
small_pendulum_rich,Small,20261101,MBLinear,-1,4,0.12077597788988419,0.817041690995748,0.385019937753639,0.020492708000347193,linear
small_pendulum_rich,Small,20261101,MBLinear,-1,6,0.12148276411515226,0.8176089518538502,0.38570632115637943,0.024213416000293364,linear
small_pendulum_rich,Small,20261101,MBLinear,-1,8,0.12246269154254581,0.8172591073504757,0.3861399135940753,0.032541582999783714,linear
small_pendulum_rich,Small,20261102,BE,-1,0,0.0036705916700869355,0.10337520395221066,0.08060172561503716,0.0018604169999889564,
small_pendulum_rich,Small,20261102,BE,-1,1,0.002143284738796968,0.09927561218512,0.07914865923429948,0.0026152499999625434,
small_pendulum_rich,Small,20261102,BE,-1,2,0.00157012680084759,0.09698337408876649,0.07821513793495072,0.001773707999745966,
small_pendulum_rich,Small,20261102,BE,-1,4,0.0012664549049106807,0.10162849848453906,0.08019515666864444,0.002617790999920544,
small_pendulum_rich,Small,20261102,BE,-1,6,0.001144161802858849,0.10847285015201556,0.08486570841719362,0.0029422919997159624,
small_pendulum_rich,Small,20261102,BE,-1,8,0.0010866900798503804,0.11191858521574893,0.08920539908953942,0.003006916999765963,
small_pendulum_rich,Small,20261102,Gen2,2,0,0.08907318589783651,0.15668032461292497,0.09807067048291399,0.003865000000132568,
small_pendulum_rich,Small,20261102,Gen2,2,1,0.04329479393428146,0.13929736629090456,0.0906097462803412,0.004259332999936305,
small_pendulum_rich,Small,20261102,Gen2,2,2,0.02982096642166137,0.11883867331120296,0.08210478226828627,0.0043570829998316185,
small_pendulum_rich,Small,20261102,Gen2,2,4,0.023355943017869866,0.09899625430411721,0.07370168525871347,0.0036809999996876286,
small_pendulum_rich,Small,20261102,Gen2,2,6,0.02085157577279291,0.10050283726523589,0.07499873923575012,0.005706542000098125,
small_pendulum_rich,Small,20261102,Gen2,2,8,0.01947080536641344,0.10312866763057062,0.07822345795862731,0.006419249999908061,
small_pendulum_rich,Small,20261102,MBLinear,-1,0,0.10169619656362124,0.822137940843501,0.39149298900229323,0.0037917080003353476,linear
small_pendulum_rich,Small,20261102,MBLinear,-1,1,0.10150761227475898,0.8207161976393509,0.3911269477785745,0.00833508300001995,linear
small_pendulum_rich,Small,20261102,MBLinear,-1,2,0.10133459058262802,0.8188166073316293,0.39045399607752573,0.008956665999903635,linear
small_pendulum_rich,Small,20261102,MBLinear,-1,4,0.10120009008052973,0.816692896995292,0.3892240414134675,0.017831749999913882,linear
small_pendulum_rich,Small,20261102,MBLinear,-1,6,0.10138627450879598,0.8157395543966773,0.38864237790051426,0.027268709000054514,linear
small_pendulum_rich,Small,20261102,MBLinear,-1,8,0.10179187201822125,0.8151941783356688,0.3882569600239752,0.026506458999847382,linear
small_pendulum_rich,Small,20261103,BE,-1,0,0.003254906148791032,0.11967434755023329,0.07828734506522793,0.003100749999703112,
small_pendulum_rich,Small,20261103,BE,-1,1,0.0022661359107577763,0.11227912063850098,0.07594961349203513,0.001855208000051789,
small_pendulum_rich,Small,20261103,BE,-1,2,0.001809301900657145,0.10468752228976162,0.0738865021194447,0.002462417000060668,
small_pendulum_rich,Small,20261103,BE,-1,4,0.0013662914169437074,0.096239655334182,0.07317209740603699,0.0018627499998729036,
small_pendulum_rich,Small,20261103,BE,-1,6,0.0011715342468509532,0.0913880261163233,0.07472866442981406,0.0018354999997427512,
small_pendulum_rich,Small,20261103,BE,-1,8,0.0010888646205434102,0.08656761929821316,0.0762440682645477,0.0025186670000039157,
small_pendulum_rich,Small,20261103,Gen2,2,0,0.07232346650228268,0.1482342661457043,0.09043441076318821,0.003290417000243906,
small_pendulum_rich,Small,20261103,Gen2,2,1,0.04211899546120923,0.1303589093984125,0.08271908831094728,0.005815333000100509,
small_pendulum_rich,Small,20261103,Gen2,2,2,0.03283192948740721,0.10814227032686821,0.07383030498406726,0.004814875000192842,
small_pendulum_rich,Small,20261103,Gen2,2,4,0.024256170695663937,0.08197928307147974,0.0645214337972838,0.004591040999912366,
small_pendulum_rich,Small,20261103,Gen2,2,6,0.020667423061609198,0.07691327976455528,0.06427172025291111,0.003734500000064145,
small_pendulum_rich,Small,20261103,Gen2,2,8,0.019103329454487457,0.07463430095389667,0.06559289206714826,0.005334124999990308,
small_pendulum_rich,Small,20261103,MBLinear,-1,0,0.11084633940437993,0.5998154281387829,0.30371260377704906,0.0031855829997766705,linear
small_pendulum_rich,Small,20261103,MBLinear,-1,1,0.11083709966570658,0.5993785867855841,0.30365931264559815,0.0061742920001961465,linear
small_pendulum_rich,Small,20261103,MBLinear,-1,2,0.1108617319347932,0.5994889819232575,0.3035750922545909,0.011497250000047643,linear
small_pendulum_rich,Small,20261103,MBLinear,-1,4,0.1110839229065188,0.5998604504252887,0.3034440067490217,0.019841083000301296,linear
small_pendulum_rich,Small,20261103,MBLinear,-1,6,0.11162117232267801,0.6001468744120655,0.303291572364784,0.02539999999999054,linear
small_pendulum_rich,Small,20261103,MBLinear,-1,8,0.11240776130875144,0.6001883473492752,0.30315490406303364,0.032000166999750945,linear
small_pendulum_rich,Small,20261104,BE,-1,0,0.002722422978459981,0.10109575632615297,0.07389749284957384,0.0030748340000172902,
small_pendulum_rich,Small,20261104,BE,-1,1,0.0016045820382838527,0.10113082364271671,0.07344936741886632,0.0022444579999501,
small_pendulum_rich,Small,20261104,BE,-1,2,0.0013395643203120446,0.10261360651606193,0.07357728301876269,0.002892792000238842,
small_pendulum_rich,Small,20261104,BE,-1,4,0.001123639784367259,0.10822648956702802,0.07664044116999916,0.0030073329999140697,
small_pendulum_rich,Small,20261104,BE,-1,6,0.0009647823258698868,0.11211144797512071,0.08096529570221905,0.0021931670003141335,
small_pendulum_rich,Small,20261104,BE,-1,8,0.0008543234909301498,0.11285013110182131,0.08472540469942541,0.0020359579998512345,
small_pendulum_rich,Small,20261104,Gen2,2,0,0.0699604935909683,0.1486041350598285,0.08901593136554108,0.0036507079998955305,
small_pendulum_rich,Small,20261104,Gen2,2,1,0.031352303904862794,0.13358065943101666,0.08172157886382317,0.005731040999762627,
small_pendulum_rich,Small,20261104,Gen2,2,2,0.025007157919085744,0.11707460936065872,0.07400293284005637,0.005097458999898663,
small_pendulum_rich,Small,20261104,Gen2,2,4,0.02073252911481943,0.1022847596257147,0.06737178895606458,0.004213541999888548,
small_pendulum_rich,Small,20261104,Gen2,2,6,0.01766555020152411,0.10305665758135622,0.06900331361162243,0.00378270800001701,
small_pendulum_rich,Small,20261104,Gen2,2,8,0.015335213167683283,0.10395703203371355,0.07190526492400126,0.005128292000335932,
small_pendulum_rich,Small,20261104,MBLinear,-1,0,0.11285788619911068,0.8356137031248911,0.3878978412112208,0.0031751250003253517,linear
small_pendulum_rich,Small,20261104,MBLinear,-1,1,0.11272696624753466,0.8364516786235653,0.38756481364097417,0.007834582999748818,linear
small_pendulum_rich,Small,20261104,MBLinear,-1,2,0.11280313317909828,0.8368148302916042,0.38757521140842816,0.009974458999749913,linear
small_pendulum_rich,Small,20261104,MBLinear,-1,4,0.1131138023007006,0.8382037057984593,0.38778742540443206,0.018744541000160098,linear
small_pendulum_rich,Small,20261104,MBLinear,-1,6,0.11376055783545237,0.8388745790008768,0.3875991925706865,0.025738375000400993,linear
small_pendulum_rich,Small,20261104,MBLinear,-1,8,0.11461629534655439,0.8387550097174326,0.3874595613747335,0.033951333000004524,linear
small_pendulum_rich,Small,20261105,BE,-1,0,0.0026145629487935966,0.076626979773585,0.056293361407680174,0.0015123749999474967,
small_pendulum_rich,Small,20261105,BE,-1,1,0.0018673462907482414,0.0780956700081365,0.0575187569773301,0.0027099159997305833,
small_pendulum_rich,Small,20261105,BE,-1,2,0.0015406569108213294,0.08224322276655847,0.05980498648367507,0.0018330420002712344,
small_pendulum_rich,Small,20261105,BE,-1,4,0.001141204224024071,0.09222525835626878,0.06486558410770445,0.0018262500002492743,
small_pendulum_rich,Small,20261105,BE,-1,6,0.0009676845409260741,0.0980359320995938,0.06808148622048742,0.001787582999895676,
small_pendulum_rich,Small,20261105,BE,-1,8,0.0008794830256116803,0.10032036904699079,0.06969123755896942,0.0037601670001095044,
small_pendulum_rich,Small,20261105,Gen2,2,0,0.06028747983520643,0.13240916043349998,0.06515524844415782,0.004714707999937673,
small_pendulum_rich,Small,20261105,Gen2,2,1,0.03450660438950314,0.11522034801035423,0.05921835995331795,0.005618582999886712,
small_pendulum_rich,Small,20261105,Gen2,2,2,0.02714001145851011,0.09679790390153771,0.0537691020894617,0.004817208000076789,
small_pendulum_rich,Small,20261105,Gen2,2,4,0.01919737564002709,0.08529957050281059,0.05278980166847578,0.004292625000289263,
small_pendulum_rich,Small,20261105,Gen2,2,6,0.016055654343973932,0.08998220527423388,0.056438699454153564,0.0037387500001386798,
small_pendulum_rich,Small,20261105,Gen2,2,8,0.01447875951890371,0.09315622192076306,0.05879491371040687,0.004919041999983165,
small_pendulum_rich,Small,20261105,MBLinear,-1,0,0.11083668033294804,0.7797221837558368,0.340052179657113,0.004890125000201806,linear
small_pendulum_rich,Small,20261105,MBLinear,-1,1,0.11085523113679256,0.7779463656419103,0.3390223171058198,0.008305291999931796,linear
small_pendulum_rich,Small,20261105,MBLinear,-1,2,0.11093200187834555,0.7760373201421444,0.33826049870584646,0.010469708000073297,linear
small_pendulum_rich,Small,20261105,MBLinear,-1,4,0.11118120286132124,0.7738151215773825,0.3375210771048204,0.015715457999704086,linear
small_pendulum_rich,Small,20261105,MBLinear,-1,6,0.11157515474320379,0.7726234588749187,0.337398172166554,0.025936583000202518,linear
small_pendulum_rich,Small,20261105,MBLinear,-1,8,0.11207491556246284,0.7721044018683688,0.33778943102939324,0.03526362499997049,linear
small_pendulum_rich,Small,20261106,BE,-1,0,0.003252833082621584,0.1157066309400018,0.06908583347235023,0.002835750000031112,
small_pendulum_rich,Small,20261106,BE,-1,1,0.002478583156884781,0.10860724273753651,0.0684035577587662,0.0019220420003875915,
small_pendulum_rich,Small,20261106,BE,-1,2,0.002275730849354577,0.10196828389799957,0.06840581041689774,0.001769666999734909,
small_pendulum_rich,Small,20261106,BE,-1,4,0.0019406927722149436,0.10176158294043026,0.07169878153672753,0.0025272920001953025,
small_pendulum_rich,Small,20261106,BE,-1,6,0.0016576130399541492,0.11265017043649753,0.07660684797480564,0.002191084000060073,
small_pendulum_rich,Small,20261106,BE,-1,8,0.0014967457046022974,0.12517439736177133,0.08110712204245407,0.0025908330003403535,
small_pendulum_rich,Small,20261106,Gen2,2,0,0.06708343820900158,0.2236255160951605,0.09743193861319584,0.004692916999829322,
small_pendulum_rich,Small,20261106,Gen2,2,1,0.044906234749049874,0.20090703048207634,0.08916977927721087,0.003664290999950026,
small_pendulum_rich,Small,20261106,Gen2,2,2,0.04069193819107733,0.1705681669216505,0.0789412398522146,0.003982292000273446,
small_pendulum_rich,Small,20261106,Gen2,2,4,0.035687422529174506,0.1284888295419439,0.0675064898409358,0.0045435830002134026,
small_pendulum_rich,Small,20261106,Gen2,2,6,0.03038406712111513,0.12304706701398477,0.06828951016955911,0.005008000000088941,
small_pendulum_rich,Small,20261106,Gen2,2,8,0.026395751443234614,0.12942539001210066,0.07177561975215553,0.004399582999667473,
small_pendulum_rich,Small,20261106,MBLinear,-1,0,0.11356091652149582,0.8435098192069521,0.3658757447517044,0.004009332999885373,linear
small_pendulum_rich,Small,20261106,MBLinear,-1,1,0.11344512961081098,0.8440048004638111,0.3658869591325054,0.0074668749998636486,linear
small_pendulum_rich,Small,20261106,MBLinear,-1,2,0.11349156873485243,0.8442434003908019,0.36594568889219714,0.009662166999987676,linear
small_pendulum_rich,Small,20261106,MBLinear,-1,4,0.11386566426525405,0.8445626260259965,0.3661375003282881,0.017959625000003143,linear
small_pendulum_rich,Small,20261106,MBLinear,-1,6,0.11453550539452285,0.8450778866661062,0.3665477848982705,0.026955583000017214,linear
small_pendulum_rich,Small,20261106,MBLinear,-1,8,0.11546108802282094,0.8451913272279694,0.36709394132487966,0.03430345800006762,linear
small_pendulum_rich,Small,20261107,BE,-1,0,0.002508403268876249,0.08942856255132245,0.07238865468724558,0.0018655839999155432,
small_pendulum_rich,Small,20261107,BE,-1,1,0.0015989809212051862,0.08943334773218718,0.07178882267179908,0.0018465829998604022,
small_pendulum_rich,Small,20261107,BE,-1,2,0.0013509799258028486,0.09039069287591855,0.07143335713680127,0.0017784170004233602,
small_pendulum_rich,Small,20261107,BE,-1,4,0.0012698284470226608,0.09288858242069001,0.07223910652245304,0.0020880420001958555,
small_pendulum_rich,Small,20261107,BE,-1,6,0.001242479650768597,0.09398258317570508,0.07425293901062496,0.001810124999792606,
small_pendulum_rich,Small,20261107,BE,-1,8,0.001165225183105997,0.09444952837235349,0.07657525773669177,0.0027080840000053286,
small_pendulum_rich,Small,20261107,Gen2,2,0,0.0619724839307745,0.1205622889295194,0.07758900963855918,0.002993249999690306,
small_pendulum_rich,Small,20261107,Gen2,2,1,0.029778980475182584,0.1059694925683376,0.07172396940121745,0.005494417000136309,
small_pendulum_rich,Small,20261107,Gen2,2,2,0.023322425278733707,0.09011062088823699,0.06530546492839069,0.003729749999820342,
small_pendulum_rich,Small,20261107,Gen2,2,4,0.021490254445541885,0.07939295704996271,0.05990794989882881,0.0037879999999859137,
small_pendulum_rich,Small,20261107,Gen2,2,6,0.021399705223813875,0.0826180365033379,0.06117467214304103,0.0037399170000753656,
small_pendulum_rich,Small,20261107,Gen2,2,8,0.020387049978748316,0.08506811034617999,0.06342503810373834,0.004746457999772247,
small_pendulum_rich,Small,20261107,MBLinear,-1,0,0.11230054130433839,0.6814496477481711,0.3173332820774097,0.005712958999993134,linear
small_pendulum_rich,Small,20261107,MBLinear,-1,1,0.11206207531530206,0.6801576075435012,0.31700059559826266,0.008823457999824313,linear
small_pendulum_rich,Small,20261107,MBLinear,-1,2,0.11198797266365745,0.6784685959457654,0.31680187738164817,0.012000582999917242,linear
small_pendulum_rich,Small,20261107,MBLinear,-1,4,0.11211855311235926,0.6762671900460793,0.31659433710838064,0.018805832999987615,linear
small_pendulum_rich,Small,20261107,MBLinear,-1,6,0.11255559947599712,0.6758346336256944,0.31683051679986374,0.023547374999907333,linear
small_pendulum_rich,Small,20261107,MBLinear,-1,8,0.1131765183318577,0.6749731283449754,0.3168314640052302,0.03157895899994401,linear
small_pendulum_rich,Small,20261108,BE,-1,0,0.002946732106121033,0.08385895179065816,0.06713210745823936,0.0014975839999351592,
small_pendulum_rich,Small,20261108,BE,-1,1,0.0017537934308047862,0.08736287250333685,0.06832146706916102,0.002458334000039031,
small_pendulum_rich,Small,20261108,BE,-1,2,0.0017079725525949326,0.0931158020997189,0.07054582356690865,0.0017647919999035366,
small_pendulum_rich,Small,20261108,BE,-1,4,0.0017207119621553608,0.10346618850732103,0.076186074920764,0.0033484580003459996,
small_pendulum_rich,Small,20261108,BE,-1,6,0.001595558737250858,0.10702163583335138,0.08055815825045705,0.0033105840002463083,
small_pendulum_rich,Small,20261108,BE,-1,8,0.0014109705131152377,0.10659358608421263,0.08302017220449384,0.0028307910001785785,
small_pendulum_rich,Small,20261108,Gen2,2,0,0.07168712631342998,0.11408540488184737,0.07295037031631726,0.0031569999996463594,
small_pendulum_rich,Small,20261108,Gen2,2,1,0.03316260682403018,0.10205335662709819,0.06846312559086576,0.004359415999715566,
small_pendulum_rich,Small,20261108,Gen2,2,2,0.03034588257093571,0.08945590844126497,0.06402355532707084,0.004698916000052122,
small_pendulum_rich,Small,20261108,Gen2,2,4,0.031665634308712415,0.08520691498265702,0.06294730458279472,0.003925417000118614,
small_pendulum_rich,Small,20261108,Gen2,2,6,0.030186226742618314,0.09092247622821086,0.06662329529259664,0.0038083750000623695,
small_pendulum_rich,Small,20261108,Gen2,2,8,0.026832058979377005,0.09292605626279565,0.06924058164043778,0.005369417000110843,
small_pendulum_rich,Small,20261108,MBLinear,-1,0,0.11441803081562098,0.7386126478113343,0.353121107719573,0.003166125000007014,linear
small_pendulum_rich,Small,20261108,MBLinear,-1,1,0.1139351320554183,0.7382006729426368,0.35290987201153173,0.006478166999841051,linear
small_pendulum_rich,Small,20261108,MBLinear,-1,2,0.11398006969898496,0.7377855520532767,0.35284125902501107,0.010207916999661393,linear
small_pendulum_rich,Small,20261108,MBLinear,-1,4,0.11428535003082467,0.7376247594930821,0.3530070993721406,0.02026120800019271,linear
small_pendulum_rich,Small,20261108,MBLinear,-1,6,0.11494820230023971,0.7376711227083196,0.35351393983584883,0.02278649999971094,linear
small_pendulum_rich,Small,20261108,MBLinear,-1,8,0.1158800079793693,0.7374544381981593,0.35399373066091383,0.02720275000001493,linear
small_pendulum_rich,Small,20261109,BE,-1,0,0.0032061426493319553,0.09000666015400502,0.0665926921059773,0.0021563340001193865,
small_pendulum_rich,Small,20261109,BE,-1,1,0.0021387196611054827,0.08911166836065569,0.06577531475538943,0.002410707999842998,
small_pendulum_rich,Small,20261109,BE,-1,2,0.0018472966004423692,0.08779104983159636,0.06529726307605292,0.0018430000000080327,
small_pendulum_rich,Small,20261109,BE,-1,4,0.0014468278632226133,0.08562659795569151,0.06630354081771853,0.001784708999821305,
small_pendulum_rich,Small,20261109,BE,-1,6,0.0012823917998002292,0.08816705934653156,0.06901195711621547,0.0028597080004146846,
small_pendulum_rich,Small,20261109,BE,-1,8,0.0012203918367720108,0.09461400568177626,0.07233360418577564,0.0019665830000121787,
small_pendulum_rich,Small,20261109,Gen2,2,0,0.07201885425296334,0.169267876340505,0.08782686667215776,0.004235041000356432,
small_pendulum_rich,Small,20261109,Gen2,2,1,0.037964865831932426,0.14845555246362285,0.07850404563794773,0.003721958999904018,
small_pendulum_rich,Small,20261109,Gen2,2,2,0.03262380862548432,0.12213726859022597,0.06791573510100847,0.00535062500011918,
small_pendulum_rich,Small,20261109,Gen2,2,4,0.025667565012877855,0.09120440140707986,0.05772319756122749,0.005439208000098006,
small_pendulum_rich,Small,20261109,Gen2,2,6,0.022186153024082757,0.08908968705692477,0.0586748882207545,0.0049116669997602,
small_pendulum_rich,Small,20261109,Gen2,2,8,0.020686706853177254,0.09403392771622507,0.061699008883547374,0.00413662499977363,
small_pendulum_rich,Small,20261109,MBLinear,-1,0,0.10634031381230862,0.8113749235482052,0.36178833893945717,0.0040378339999733726,linear
small_pendulum_rich,Small,20261109,MBLinear,-1,1,0.10616873565346438,0.8117860006683788,0.3618146869829171,0.006849999999758438,linear
small_pendulum_rich,Small,20261109,MBLinear,-1,2,0.10615558071496893,0.8123072064595477,0.36198588421657557,0.013025082999774895,linear
small_pendulum_rich,Small,20261109,MBLinear,-1,4,0.10630001116029338,0.8120034979926626,0.3620636573421006,0.02042062500004249,linear
small_pendulum_rich,Small,20261109,MBLinear,-1,6,0.10671549279738131,0.8122207385695274,0.36235740754975393,0.024484958000357437,linear
small_pendulum_rich,Small,20261109,MBLinear,-1,8,0.10734687261686858,0.8123764011126267,0.3627107378205095,0.03414983300035601,linear
small_pendulum_rich,Small,20261110,BE,-1,0,0.0029775095291639853,0.0874611329595728,0.07161424727007416,0.0022287920000962913,
small_pendulum_rich,Small,20261110,BE,-1,1,0.0019752125298199744,0.08986581115153291,0.07094653915135464,0.002747333000115759,
small_pendulum_rich,Small,20261110,BE,-1,2,0.0016734806685154578,0.09296288311041916,0.07063412013662428,0.002876874999856227,
small_pendulum_rich,Small,20261110,BE,-1,4,0.0014869273919702931,0.09745424828246595,0.072236724205248,0.0022667910002382996,
small_pendulum_rich,Small,20261110,BE,-1,6,0.001440867557911343,0.10012355593661637,0.07596752367620443,0.003489207999791688,
small_pendulum_rich,Small,20261110,BE,-1,8,0.0013882698909610024,0.10244098916015429,0.08002169162504257,0.0028879999999844586,
small_pendulum_rich,Small,20261110,Gen2,2,0,0.06919071618459488,0.125186016020851,0.08667510895607561,0.004171334000147908,
small_pendulum_rich,Small,20261110,Gen2,2,1,0.036841722796845396,0.11173136908608265,0.07979621523542638,0.005256250000002183,
small_pendulum_rich,Small,20261110,Gen2,2,2,0.029240831984973237,0.09713528055074813,0.07196802387143526,0.005548375000216765,
small_pendulum_rich,Small,20261110,Gen2,2,4,0.026160665086774455,0.08687632697875897,0.06482686734221343,0.005014958000174374,
small_pendulum_rich,Small,20261110,Gen2,2,6,0.025757411136545453,0.09044573942630638,0.06646298887971648,0.005568874999880791,
small_pendulum_rich,Small,20261110,Gen2,2,8,0.02497893149609511,0.09414101481842468,0.06981867196860161,0.0063441669999519945,
small_pendulum_rich,Small,20261110,MBLinear,-1,0,0.11072543507955279,0.8283657877150308,0.38249002220099143,0.004018708999865339,linear
small_pendulum_rich,Small,20261110,MBLinear,-1,1,0.11041639519779348,0.8276461742617371,0.3824672141117753,0.010192708999966271,linear
small_pendulum_rich,Small,20261110,MBLinear,-1,2,0.11027520941742387,0.8273234025731652,0.3825272600385516,0.01294499999994514,linear
small_pendulum_rich,Small,20261110,MBLinear,-1,4,0.11024583909606087,0.8278844598842008,0.38269143521596827,0.015852084000016475,linear
small_pendulum_rich,Small,20261110,MBLinear,-1,6,0.11056903365820876,0.8276686892507396,0.3823814010359997,0.022766417000184447,linear
small_pendulum_rich,Small,20261110,MBLinear,-1,8,0.1111072880519798,0.8274487064673144,0.3821285814357554,0.030968958999892493,linear
small_pendulum_rich,Small,20261111,BE,-1,0,0.003004592490645603,0.08767970734929811,0.06823093282668014,0.0025206250002156594,
small_pendulum_rich,Small,20261111,BE,-1,1,0.0024644096771581736,0.08794476262131284,0.06653547499449039,0.0017598339995856804,
small_pendulum_rich,Small,20261111,BE,-1,2,0.002228143091429558,0.08963162568866638,0.06539717681439446,0.0017978340001718607,
small_pendulum_rich,Small,20261111,BE,-1,4,0.0020247012901272164,0.0954433356868281,0.06717554066550827,0.0017762090001269826,
small_pendulum_rich,Small,20261111,BE,-1,6,0.0019041066795906106,0.1009072996013209,0.07124649210191787,0.00286241699996026,
small_pendulum_rich,Small,20261111,BE,-1,8,0.001817776394592001,0.10507146609703566,0.07510940461289287,0.002201582999987295,
small_pendulum_rich,Small,20261111,Gen2,2,0,0.06446832265999324,0.13286899397083932,0.08995774448851959,0.0030204160002540448,
small_pendulum_rich,Small,20261111,Gen2,2,1,0.044735150400715094,0.11723751336927597,0.0809619870635766,0.006762708000223938,
small_pendulum_rich,Small,20261111,Gen2,2,2,0.03934838843397755,0.10023150880215259,0.07113350996884032,0.00371812499997759,
small_pendulum_rich,Small,20261111,Gen2,2,4,0.036017825266539336,0.08902913479178527,0.06265997748629806,0.005048709000220697,
small_pendulum_rich,Small,20261111,Gen2,2,6,0.03368492324291596,0.09352395938199076,0.06413688084395981,0.005669500000294647,
small_pendulum_rich,Small,20261111,Gen2,2,8,0.031657417291588746,0.09792040894920459,0.06725781207145501,0.00618487500014453,
small_pendulum_rich,Small,20261111,MBLinear,-1,0,0.11857941357116804,0.7757998957696767,0.3561831050375353,0.003225957999802631,linear
small_pendulum_rich,Small,20261111,MBLinear,-1,1,0.11825091663021012,0.7767006816518209,0.3566226924519539,0.008964208000179497,linear
small_pendulum_rich,Small,20261111,MBLinear,-1,2,0.11813339287312033,0.7783019812602221,0.35706229209847085,0.013061209000170493,linear
small_pendulum_rich,Small,20261111,MBLinear,-1,4,0.11814815717613622,0.7810469276435655,0.35786895455110324,0.01682600000003731,linear
small_pendulum_rich,Small,20261111,MBLinear,-1,6,0.11849782980151947,0.7819852634357083,0.35789854185472914,0.023855874999753723,linear
small_pendulum_rich,Small,20261111,MBLinear,-1,8,0.11908395878697604,0.7829854021276503,0.3580820574239352,0.03187362500011659,linear
small_pendulum_rich,Small,20261112,BE,-1,0,0.0028363574066088046,0.12910093625222355,0.07920813592978547,0.0016353750002053857,
small_pendulum_rich,Small,20261112,BE,-1,1,0.0021059494140097945,0.12344649061106908,0.07745817978034368,0.002679709000403818,
small_pendulum_rich,Small,20261112,BE,-1,2,0.001666620946850012,0.11720349783915356,0.07612652571094267,0.0017806250002649904,
small_pendulum_rich,Small,20261112,BE,-1,4,0.001168566491017658,0.1122324708682391,0.07811036925687875,0.002144792000308371,
small_pendulum_rich,Small,20261112,BE,-1,6,0.0009815920489547065,0.1185683890296191,0.08481094521508886,0.0023474580002584844,
small_pendulum_rich,Small,20261112,BE,-1,8,0.0008758677106522834,0.12909938248992475,0.09215085950155633,0.002527457999804028,
small_pendulum_rich,Small,20261112,Gen2,2,0,0.05947710238199864,0.2280691003131228,0.11863169498940065,0.003594708000036917,
small_pendulum_rich,Small,20261112,Gen2,2,1,0.03971157251218029,0.20546488778122565,0.1086674510618568,0.004072458999871742,
small_pendulum_rich,Small,20261112,Gen2,2,2,0.03055392769007437,0.17686484612692752,0.09682567857320123,0.00455241700001352,
small_pendulum_rich,Small,20261112,Gen2,2,4,0.02065570845616323,0.13830970658976113,0.08311350356577239,0.0036998340001446195,
small_pendulum_rich,Small,20261112,Gen2,2,6,0.017506634641896546,0.1312533016617726,0.08334183627648925,0.0043463749998409185,
small_pendulum_rich,Small,20261112,Gen2,2,8,0.01578920729216214,0.13595364146618377,0.08799129775603445,0.004123916000025929,
small_pendulum_rich,Small,20261112,MBLinear,-1,0,0.0978042824391279,1.0207769259200554,0.4728819189218287,0.004227458000059414,linear
small_pendulum_rich,Small,20261112,MBLinear,-1,1,0.0974340440346769,1.0163411231669806,0.4707734277085088,0.008047207999879902,linear
small_pendulum_rich,Small,20261112,MBLinear,-1,2,0.09731198378692214,1.0116163490205097,0.4688530125874597,0.011605166999743233,linear
small_pendulum_rich,Small,20261112,MBLinear,-1,4,0.09733896717253847,1.0059802596962935,0.46602731847927326,0.020319499999914115,linear
small_pendulum_rich,Small,20261112,MBLinear,-1,6,0.09765828666056098,1.0024239485935433,0.464043528061135,0.025214792000042507,linear
small_pendulum_rich,Small,20261112,MBLinear,-1,8,0.09816522732970187,1.0011823567868465,0.4629739966559655,0.027241499999945518,linear
