task,label,seed,method,time_index,time,rmse
medium_cartpole_like_quadratic,Medium,20261210,Gen2,9,0.54,0.0707198532994229
medium_cartpole_like_quadratic,Medium,20261210,Gen2,18,1.08,0.1030692856790776
medium_cartpole_like_quadratic,Medium,20261210,Gen2,28,1.68,0.05634856697949026
medium_cartpole_like_quadratic,Medium,20261210,Gen2,37,2.2199999999999998,0.061983151931326606
medium_cartpole_like_quadratic,Medium,20261210,Gen2,46,2.76,0.025824761398540293
medium_cartpole_like_quadratic,Medium,20261210,Gen2,54,3.2399999999999998,0.02114079400682689
medium_cartpole_like_quadratic,Medium,20261210,MBLinear,0,0.0,0.8581463127087029
medium_cartpole_like_quadratic,Medium,20261210,MBLinear,9,0.54,0.43690930790573107
medium_cartpole_like_quadratic,Medium,20261210,MBLinear,18,1.08,0.551939636369466
medium_cartpole_like_quadratic,Medium,20261210,MBLinear,28,1.68,0.20844890649257283
medium_cartpole_like_quadratic,Medium,20261210,MBLinear,37,2.2199999999999998,0.2542679745428148
medium_cartpole_like_quadratic,Medium,20261210,MBLinear,46,2.76,0.09730017130400935
medium_cartpole_like_quadratic,Medium,20261210,MBLinear,54,3.2399999999999998,0.009835763750989964
medium_cartpole_like_quadratic,Medium,20261211,BE,0,0.0,0.1587108047057851
medium_cartpole_like_quadratic,Medium,20261211,BE,9,0.54,0.14531761886241076
medium_cartpole_like_quadratic,Medium,20261211,BE,18,1.08,0.10776402772490482
medium_cartpole_like_quadratic,Medium,20261211,BE,28,1.68,0.10301395290424795
medium_cartpole_like_quadratic,Medium,20261211,BE,37,2.2199999999999998,0.07288830678897042
medium_cartpole_like_quadratic,Medium,20261211,BE,46,2.76,0.04876312389455758
medium_cartpole_like_quadratic,Medium,20261211,BE,54,3.2399999999999998,0.02366472133290339
medium_cartpole_like_quadratic,Medium,20261211,Gen2,0,0.0,0.08221959962395978
medium_cartpole_like_quadratic,Medium,20261211,Gen2,9,0.54,0.07332229566076663
medium_cartpole_like_quadratic,Medium,20261211,Gen2,18,1.08,0.06327488454302838
medium_cartpole_like_quadratic,Medium,20261211,Gen2,28,1.68,0.04495348064069894
medium_cartpole_like_quadratic,Medium,20261211,Gen2,37,2.2199999999999998,0.032386912948381544
medium_cartpole_like_quadratic,Medium,20261211,Gen2,46,2.76,0.02643452733012952
medium_cartpole_like_quadratic,Medium,20261211,Gen2,54,3.2399999999999998,0.0211957498819047
medium_cartpole_like_quadratic,Medium,20261211,MBLinear,0,0.0,0.8932726341674416
medium_cartpole_like_quadratic,Medium,20261211,MBLinear,9,0.54,0.48935193148271
medium_cartpole_like_quadratic,Medium,20261211,MBLinear,18,1.08,0.35309932139738076
medium_cartpole_like_quadratic,Medium,20261211,MBLinear,28,1.68,0.1974371469719115
medium_cartpole_like_quadratic,Medium,20261211,MBLinear,37,2.2199999999999998,0.12673727081185618
medium_cartpole_like_quadratic,Medium,20261211,MBLinear,46,2.76,0.0929746186477978
medium_cartpole_like_quadratic,Medium,20261211,MBLinear,54,3.2399999999999998,0.017611669778257157
medium_cartpole_like_quadratic,Medium,20261212,BE,0,0.0,0.16229216740577151
medium_cartpole_like_quadratic,Medium,20261212,BE,9,0.54,0.19597584629624298
medium_cartpole_like_quadratic,Medium,20261212,BE,18,1.08,0.08934552838044534
medium_cartpole_like_quadratic,Medium,20261212,BE,28,1.68,0.09537714857807528
medium_cartpole_like_quadratic,Medium,20261212,BE,37,2.2199999999999998,0.08065335074372308
medium_cartpole_like_quadratic,Medium,20261212,BE,46,2.76,0.04251346732435126
medium_cartpole_like_quadratic,Medium,20261212,BE,54,3.2399999999999998,0.020231705955786033
medium_cartpole_like_quadratic,Medium,20261212,Gen2,0,0.0,0.08141345463499335
medium_cartpole_like_quadratic,Medium,20261212,Gen2,9,0.54,0.08281704069932924
medium_cartpole_like_quadratic,Medium,20261212,Gen2,18,1.08,0.05769435676708861
medium_cartpole_like_quadratic,Medium,20261212,Gen2,28,1.68,0.052927537652934974
medium_cartpole_like_quadratic,Medium,20261212,Gen2,37,2.2199999999999998,0.03705944572413434
medium_cartpole_like_quadratic,Medium,20261212,Gen2,46,2.76,0.025809159755159208
medium_cartpole_like_quadratic,Medium,20261212,Gen2,54,3.2399999999999998,0.018861675503025862
medium_cartpole_like_quadratic,Medium,20261212,MBLinear,0,0.0,0.8703194870798464
medium_cartpole_like_quadratic,Medium,20261212,MBLinear,9,0.54,0.9795022243111438
medium_cartpole_like_quadratic,Medium,20261212,MBLinear,18,1.08,0.5307952702309985
medium_cartpole_like_quadratic,Medium,20261212,MBLinear,28,1.68,0.3046546289904884
medium_cartpole_like_quadratic,Medium,20261212,MBLinear,37,2.2199999999999998,0.24291808861798977
medium_cartpole_like_quadratic,Medium,20261212,MBLinear,46,2.76,0.08864836857320416
medium_cartpole_like_quadratic,Medium,20261212,MBLinear,54,3.2399999999999998,0.01346722235178315
medium_cartpole_like_quadratic,Medium,20261213,BE,0,0.0,0.12529920766720404
medium_cartpole_like_quadratic,Medium,20261213,BE,9,0.54,0.15422857386628533
medium_cartpole_like_quadratic,Medium,20261213,BE,18,1.08,0.11817349644072676
medium_cartpole_like_quadratic,Medium,20261213,BE,28,1.68,0.07747864263244014
medium_cartpole_like_quadratic,Medium,20261213,BE,37,2.2199999999999998,0.11399321315223608
medium_cartpole_like_quadratic,Medium,20261213,BE,46,2.76,0.05167823605000689
medium_cartpole_like_quadratic,Medium,20261213,BE,54,3.2399999999999998,0.028187279530265934
medium_cartpole_like_quadratic,Medium,20261213,Gen2,0,0.0,0.05618102881240341
medium_cartpole_like_quadratic,Medium,20261213,Gen2,9,0.54,0.08082435426068506
medium_cartpole_like_quadratic,Medium,20261213,Gen2,18,1.08,0.057762007682152484
medium_cartpole_like_quadratic,Medium,20261213,Gen2,28,1.68,0.03868513385949016
medium_cartpole_like_quadratic,Medium,20261213,Gen2,37,2.2199999999999998,0.05446591852277513
medium_cartpole_like_quadratic,Medium,20261213,Gen2,46,2.76,0.02823006950222377
medium_cartpole_like_quadratic,Medium,20261213,Gen2,54,3.2399999999999998,0.025374763507746343
medium_cartpole_like_quadratic,Medium,20261213,MBLinear,0,0.0,0.9782682361694321
medium_cartpole_like_quadratic,Medium,20261213,MBLinear,9,0.54,0.5822967996521082
medium_cartpole_like_quadratic,Medium,20261213,MBLinear,18,1.08,0.5255819052012916
medium_cartpole_like_quadratic,Medium,20261213,MBLinear,28,1.68,0.2627517152858017
medium_cartpole_like_quadratic,Medium,20261213,MBLinear,37,2.2199999999999998,0.23452885449406802
medium_cartpole_like_quadratic,Medium,20261213,MBLinear,46,2.76,0.08390023421937931
medium_cartpole_like_quadratic,Medium,20261213,MBLinear,54,3.2399999999999998,0.026413869268815112
medium_cartpole_like_quadratic,Medium,20261214,BE,0,0.0,0.17337731426915362
medium_cartpole_like_quadratic,Medium,20261214,BE,9,0.54,0.159682422274514
medium_cartpole_like_quadratic,Medium,20261214,BE,18,1.08,0.16114829200868966
medium_cartpole_like_quadratic,Medium,20261214,BE,28,1.68,0.1035530090979859
medium_cartpole_like_quadratic,Medium,20261214,BE,37,2.2199999999999998,0.09639618612050083
medium_cartpole_like_quadratic,Medium,20261214,BE,46,2.76,0.08574722517624273
medium_cartpole_like_quadratic,Medium,20261214,BE,54,3.2399999999999998,0.02964891803029022
medium_cartpole_like_quadratic,Medium,20261214,Gen2,0,0.0,0.07937127266286924
medium_cartpole_like_quadratic,Medium,20261214,Gen2,9,0.54,0.0736738324071455
medium_cartpole_like_quadratic,Medium,20261214,Gen2,18,1.08,0.07965189060583472
medium_cartpole_like_quadratic,Medium,20261214,Gen2,28,1.68,0.04848177639929633
medium_cartpole_like_quadratic,Medium,20261214,Gen2,37,2.2199999999999998,0.03629265881966226
medium_cartpole_like_quadratic,Medium,20261214,Gen2,46,2.76,0.044409374068655284
medium_cartpole_like_quadratic,Medium,20261214,Gen2,54,3.2399999999999998,0.02644690310990296
medium_cartpole_like_quadratic,Medium,20261214,MBLinear,0,0.0,1.3239298132534738
medium_cartpole_like_quadratic,Medium,20261214,MBLinear,9,0.54,0.4886790376502277
medium_cartpole_like_quadratic,Medium,20261214,MBLinear,18,1.08,0.29744882310348103
medium_cartpole_like_quadratic,Medium,20261214,MBLinear,28,1.68,0.34035748642024044
medium_cartpole_like_quadratic,Medium,20261214,MBLinear,37,2.2199999999999998,0.12295077523799813
medium_cartpole_like_quadratic,Medium,20261214,MBLinear,46,2.76,0.11904011756348681
medium_cartpole_like_quadratic,Medium,20261214,MBLinear,54,3.2399999999999998,0.014287509067662314
medium_cartpole_like_quadratic,Medium,20261215,BE,0,0.0,0.14389666848028507
medium_cartpole_like_quadratic,Medium,20261215,BE,9,0.54,0.18168018039542125
medium_cartpole_like_quadratic,Medium,20261215,BE,18,1.08,0.11996299752635846
medium_cartpole_like_quadratic,Medium,20261215,BE,28,1.68,0.10635638944037114
medium_cartpole_like_quadratic,Medium,20261215,BE,37,2.2199999999999998,0.08636476894884944
medium_cartpole_like_quadratic,Medium,20261215,BE,46,2.76,0.08455408419220195
medium_cartpole_like_quadratic,Medium,20261215,BE,54,3.2399999999999998,0.01645743448556563
medium_cartpole_like_quadratic,Medium,20261215,Gen2,0,0.0,0.07903439132661944
medium_cartpole_like_quadratic,Medium,20261215,Gen2,9,0.54,0.09994776167312397
medium_cartpole_like_quadratic,Medium,20261215,Gen2,18,1.08,0.06913272310191836
medium_cartpole_like_quadratic,Medium,20261215,Gen2,28,1.68,0.047644305995430826
medium_cartpole_like_quadratic,Medium,20261215,Gen2,37,2.2199999999999998,0.041343691906735744
medium_cartpole_like_quadratic,Medium,20261215,Gen2,46,2.76,0.049752311673192606
medium_cartpole_like_quadratic,Medium,20261215,Gen2,54,3.2399999999999998,0.014633016899778185
medium_cartpole_like_quadratic,Medium,20261215,MBLinear,0,0.0,0.887271018169323
medium_cartpole_like_quadratic,Medium,20261215,MBLinear,9,0.54,0.83102084307672
medium_cartpole_like_quadratic,Medium,20261215,MBLinear,18,1.08,0.29358762887085604
medium_cartpole_like_quadratic,Medium,20261215,MBLinear,28,1.68,0.2241728760515935
medium_cartpole_like_quadratic,Medium,20261215,MBLinear,37,2.2199999999999998,0.23300150147389437
medium_cartpole_like_quadratic,Medium,20261215,MBLinear,46,2.76,0.14256615070379966
medium_cartpole_like_quadratic,Medium,20261215,MBLinear,54,3.2399999999999998,0.014141243347788166
medium_cartpole_like_quadratic,Medium,20261216,BE,0,0.0,0.13703965086855097
medium_cartpole_like_quadratic,Medium,20261216,BE,9,0.54,0.1397362179941381
medium_cartpole_like_quadratic,Medium,20261216,BE,18,1.08,0.09738528579042154
medium_cartpole_like_quadratic,Medium,20261216,BE,28,1.68,0.0916002897773101
medium_cartpole_like_quadratic,Medium,20261216,BE,37,2.2199999999999998,0.07572449714324893
medium_cartpole_like_quadratic,Medium,20261216,BE,46,2.76,0.04978877496865783
medium_cartpole_like_quadratic,Medium,20261216,BE,54,3.2399999999999998,0.026719316018138414
medium_cartpole_like_quadratic,Medium,20261216,Gen2,0,0.0,0.06816204435426854
medium_cartpole_like_quadratic,Medium,20261216,Gen2,9,0.54,0.08081227398449702
medium_cartpole_like_quadratic,Medium,20261216,Gen2,18,1.08,0.05827964021148399
medium_cartpole_like_quadratic,Medium,20261216,Gen2,28,1.68,0.05536103615451942
medium_cartpole_like_quadratic,Medium,20261216,Gen2,37,2.2199999999999998,0.03588697592522239
medium_cartpole_like_quadratic,Medium,20261216,Gen2,46,2.76,0.030727172431779054
medium_cartpole_like_quadratic,Medium,20261216,Gen2,54,3.2399999999999998,0.02401081785210968
medium_cartpole_like_quadratic,Medium,20261216,MBLinear,0,0.0,1.0087259867338279
medium_cartpole_like_quadratic,Medium,20261216,MBLinear,9,0.54,0.7077007469687477
medium_cartpole_like_quadratic,Medium,20261216,MBLinear,18,1.08,0.6772758693545963
medium_cartpole_like_quadratic,Medium,20261216,MBLinear,28,1.68,0.3416265657874236
medium_cartpole_like_quadratic,Medium,20261216,MBLinear,37,2.2199999999999998,0.21375831910820456
medium_cartpole_like_quadratic,Medium,20261216,MBLinear,46,2.76,0.1036469581639256
medium_cartpole_like_quadratic,Medium,20261216,MBLinear,54,3.2399999999999998,0.011850603990597395
medium_cartpole_like_quadratic,Medium,20261217,BE,0,0.0,0.16291893029731874
medium_cartpole_like_quadratic,Medium,20261217,BE,9,0.54,0.2005069889957136
medium_cartpole_like_quadratic,Medium,20261217,BE,18,1.08,0.19277975803059685
medium_cartpole_like_quadratic,Medium,20261217,BE,28,1.68,0.09279162416284774
medium_cartpole_like_quadratic,Medium,20261217,BE,37,2.2199999999999998,0.08536293784241981
medium_cartpole_like_quadratic,Medium,20261217,BE,46,2.76,0.060167519375497205
medium_cartpole_like_quadratic,Medium,20261217,BE,54,3.2399999999999998,0.017578898826202206
medium_cartpole_like_quadratic,Medium,20261217,Gen2,0,0.0,0.09406588071075933
medium_cartpole_like_quadratic,Medium,20261217,Gen2,9,0.54,0.11102873653575826
medium_cartpole_like_quadratic,Medium,20261217,Gen2,18,1.08,0.08761411191758788
medium_cartpole_like_quadratic,Medium,20261217,Gen2,28,1.68,0.04705573389118227
medium_cartpole_like_quadratic,Medium,20261217,Gen2,37,2.2199999999999998,0.04185512304903798
medium_cartpole_like_quadratic,Medium,20261217,Gen2,46,2.76,0.03380860784015613
medium_cartpole_like_quadratic,Medium,20261217,Gen2,54,3.2399999999999998,0.01673023161728019
medium_cartpole_like_quadratic,Medium,20261217,MBLinear,0,0.0,1.288196069030316
medium_cartpole_like_quadratic,Medium,20261217,MBLinear,9,0.54,0.7610958596484239
medium_cartpole_like_quadratic,Medium,20261217,MBLinear,18,1.08,0.44344125976061827
medium_cartpole_like_quadratic,Medium,20261217,MBLinear,28,1.68,0.3044040311547959
medium_cartpole_like_quadratic,Medium,20261217,MBLinear,37,2.2199999999999998,0.22322505087630473
medium_cartpole_like_quadratic,Medium,20261217,MBLinear,46,2.76,0.09678714734578182
medium_cartpole_like_quadratic,Medium,20261217,MBLinear,54,3.2399999999999998,0.023213033828259694
medium_cartpole_like_quadratic,Medium,20261218,BE,0,0.0,0.14027423168589712
medium_cartpole_like_quadratic,Medium,20261218,BE,9,0.54,0.1465114694871519
medium_cartpole_like_quadratic,Medium,20261218,BE,18,1.08,0.10844151100914504
medium_cartpole_like_quadratic,Medium,20261218,BE,28,1.68,0.14907005273576582
medium_cartpole_like_quadratic,Medium,20261218,BE,37,2.2199999999999998,0.07365873554210423
medium_cartpole_like_quadratic,Medium,20261218,BE,46,2.76,0.06470882559393698
medium_cartpole_like_quadratic,Medium,20261218,BE,54,3.2399999999999998,0.01680563961722343
medium_cartpole_like_quadratic,Medium,20261218,Gen2,0,0.0,0.08306791348365135
medium_cartpole_like_quadratic,Medium,20261218,Gen2,9,0.54,0.07391833483166611
medium_cartpole_like_quadratic,Medium,20261218,Gen2,18,1.08,0.06646670833283863
medium_cartpole_like_quadratic,Medium,20261218,Gen2,28,1.68,0.07969959426362234
medium_cartpole_like_quadratic,Medium,20261218,Gen2,37,2.2199999999999998,0.04287093054276282
medium_cartpole_like_quadratic,Medium,20261218,Gen2,46,2.76,0.0387713652128755
medium_cartpole_like_quadratic,Medium,20261218,Gen2,54,3.2399999999999998,0.014968537451018504
medium_cartpole_like_quadratic,Medium,20261218,MBLinear,0,0.0,1.3278027347636145
medium_cartpole_like_quadratic,Medium,20261218,MBLinear,9,0.54,0.8047569076832644
medium_cartpole_like_quadratic,Medium,20261218,MBLinear,18,1.08,0.44654601397842947
medium_cartpole_like_quadratic,Medium,20261218,MBLinear,28,1.68,0.31375146231753853
medium_cartpole_like_quadratic,Medium,20261218,MBLinear,37,2.2199999999999998,0.14430960447569602
medium_cartpole_like_quadratic,Medium,20261218,MBLinear,46,2.76,0.10228708165380349
medium_cartpole_like_quadratic,Medium,20261218,MBLinear,54,3.2399999999999998,0.01170031420628576
medium_cartpole_like_quadratic,Medium,20261219,BE,0,0.0,0.1880514381836424
medium_cartpole_like_quadratic,Medium,20261219,BE,9,0.54,0.12870893066328812
medium_cartpole_like_quadratic,Medium,20261219,BE,18,1.08,0.10031513488015746
medium_cartpole_like_quadratic,Medium,20261219,BE,28,1.68,0.08543180329196355
medium_cartpole_like_quadratic,Medium,20261219,BE,37,2.2199999999999998,0.07911399876776665
medium_cartpole_like_quadratic,Medium,20261219,BE,46,2.76,0.0927969948814971
medium_cartpole_like_quadratic,Medium,20261219,BE,54,3.2399999999999998,0.018951429117394697
medium_cartpole_like_quadratic,Medium,20261219,Gen2,0,0.0,0.092532659721766
medium_cartpole_like_quadratic,Medium,20261219,Gen2,9,0.54,0.05824440613519439
medium_cartpole_like_quadratic,Medium,20261219,Gen2,18,1.08,0.058087514773875186
medium_cartpole_like_quadratic,Medium,20261219,Gen2,28,1.68,0.047382955589518584
medium_cartpole_like_quadratic,Medium,20261219,Gen2,37,2.2199999999999998,0.04012144051560737
medium_cartpole_like_quadratic,Medium,20261219,Gen2,46,2.76,0.05394694028497125
medium_cartpole_like_quadratic,Medium,20261219,Gen2,54,3.2399999999999998,0.017644800608555437
medium_cartpole_like_quadratic,Medium,20261219,MBLinear,0,0.0,0.9764725681930895
medium_cartpole_like_quadratic,Medium,20261219,MBLinear,9,0.54,0.48428902033124577
medium_cartpole_like_quadratic,Medium,20261219,MBLinear,18,1.08,0.3839411074027701
medium_cartpole_like_quadratic,Medium,20261219,MBLinear,28,1.68,0.33007603238786437
medium_cartpole_like_quadratic,Medium,20261219,MBLinear,37,2.2199999999999998,0.2502177243242649
medium_cartpole_like_quadratic,Medium,20261219,MBLinear,46,2.76,0.08636399594833277
medium_cartpole_like_quadratic,Medium,20261219,MBLinear,54,3.2399999999999998,0.019237241108929153
medium_cartpole_like_quadratic,Medium,20261220,BE,0,0.0,0.1321105285547529
medium_cartpole_like_quadratic,Medium,20261220,BE,9,0.54,0.1608569190574039
medium_cartpole_like_quadratic,Medium,20261220,BE,18,1.08,0.12004136044878191
medium_cartpole_like_quadratic,Medium,20261220,BE,28,1.68,0.06982572011484796
medium_cartpole_like_quadratic,Medium,20261220,BE,37,2.2199999999999998,0.08620075984069392
medium_cartpole_like_quadratic,Medium,20261220,BE,46,2.76,0.03895143400093754
medium_cartpole_like_quadratic,Medium,20261220,BE,54,3.2399999999999998,0.03657507265954091
medium_cartpole_like_quadratic,Medium,20261220,Gen2,0,0.0,0.0639347477649937
medium_cartpole_like_quadratic,Medium,20261220,Gen2,9,0.54,0.08428196611785449
medium_cartpole_like_quadratic,Medium,20261220,Gen2,18,1.08,0.06478184456997889
medium_cartpole_like_quadratic,Medium,20261220,Gen2,28,1.68,0.04353221649027873
medium_cartpole_like_quadratic,Medium,20261220,Gen2,37,2.2199999999999998,0.04369630515049691
medium_cartpole_like_quadratic,Medium,20261220,Gen2,46,2.76,0.022622060085110286
medium_cartpole_like_quadratic,Medium,20261220,Gen2,54,3.2399999999999998,0.0340131308855999
medium_cartpole_like_quadratic,Medium,20261220,MBLinear,0,0.0,0.6605251435086714
medium_cartpole_like_quadratic,Medium,20261220,MBLinear,9,0.54,0.6376660717352646
medium_cartpole_like_quadratic,Medium,20261220,MBLinear,18,1.08,0.38737174432299315
medium_cartpole_like_quadratic,Medium,20261220,MBLinear,28,1.68,0.20256063978867658
medium_cartpole_like_quadratic,Medium,20261220,MBLinear,37,2.2199999999999998,0.3618424578090559
medium_cartpole_like_quadratic,Medium,20261220,MBLinear,46,2.76,0.09755299992673826
medium_cartpole_like_quadratic,Medium,20261220,MBLinear,54,3.2399999999999998,0.024260985263132716
medium_cartpole_like_quadratic,Medium,20261221,BE,0,0.0,0.1857693196491291
medium_cartpole_like_quadratic,Medium,20261221,BE,9,0.54,0.1357845296788005
medium_cartpole_like_quadratic,Medium,20261221,BE,18,1.08,0.12178743434548041
medium_cartpole_like_quadratic,Medium,20261221,BE,28,1.68,0.15705611444173057
medium_cartpole_like_quadratic,Medium,20261221,BE,37,2.2199999999999998,0.07752351341106761
medium_cartpole_like_quadratic,Medium,20261221,BE,46,2.76,0.06951174049054831
medium_cartpole_like_quadratic,Medium,20261221,BE,54,3.2399999999999998,0.03517154884876009
medium_cartpole_like_quadratic,Medium,20261221,Gen2,0,0.0,0.10156521312194305
medium_cartpole_like_quadratic,Medium,20261221,Gen2,9,0.54,0.0654691562976497
medium_cartpole_like_quadratic,Medium,20261221,Gen2,18,1.08,0.06271142267672644
medium_cartpole_like_quadratic,Medium,20261221,Gen2,28,1.68,0.05332911816388524
medium_cartpole_like_quadratic,Medium,20261221,Gen2,37,2.2199999999999998,0.035369952410187776
medium_cartpole_like_quadratic,Medium,20261221,Gen2,46,2.76,0.04017163068903279
medium_cartpole_like_quadratic,Medium,20261221,Gen2,54,3.2399999999999998,0.031440603086214734
medium_cartpole_like_quadratic,Medium,20261221,MBLinear,0,0.0,1.0344844651455376
medium_cartpole_like_quadratic,Medium,20261221,MBLinear,9,0.54,0.8043860475772857
medium_cartpole_like_quadratic,Medium,20261221,MBLinear,18,1.08,0.5911933117209501
medium_cartpole_like_quadratic,Medium,20261221,MBLinear,28,1.68,0.2980341130324948
medium_cartpole_like_quadratic,Medium,20261221,MBLinear,37,2.2199999999999998,0.15567707760293253
medium_cartpole_like_quadratic,Medium,20261221,MBLinear,46,2.76,0.07418028276345952
medium_cartpole_like_quadratic,Medium,20261221,MBLinear,54,3.2399999999999998,0.013409528836228552
medium_cartpole_like_quadratic,Medium,20261222,BE,0,0.0,0.18357520542400382
medium_cartpole_like_quadratic,Medium,20261222,BE,9,0.54,0.16165289342152264
medium_cartpole_like_quadratic,Medium,20261222,BE,18,1.08,0.10439668107505291
medium_cartpole_like_quadratic,Medium,20261222,BE,28,1.68,0.0797890786314901
medium_cartpole_like_quadratic,Medium,20261222,BE,37,2.2199999999999998,0.06473094826592457
medium_cartpole_like_quadratic,Medium,20261222,BE,46,2.76,0.047389246943659376
medium_cartpole_like_quadratic,Medium,20261222,BE,54,3.2399999999999998,0.0428427582893534
medium_cartpole_like_quadratic,Medium,20261222,Gen2,0,0.0,0.0923665769522553
medium_cartpole_like_quadratic,Medium,20261222,Gen2,9,0.54,0.06984570023888143
medium_cartpole_like_quadratic,Medium,20261222,Gen2,18,1.08,0.05845838718254593
medium_cartpole_like_quadratic,Medium,20261222,Gen2,28,1.68,0.0413296627153523
medium_cartpole_like_quadratic,Medium,20261222,Gen2,37,2.2199999999999998,0.03203456621382466
medium_cartpole_like_quadratic,Medium,20261222,Gen2,46,2.76,0.02781286902433741
medium_cartpole_like_quadratic,Medium,20261222,Gen2,54,3.2399999999999998,0.03796145762701028
medium_cartpole_like_quadratic,Medium,20261222,MBLinear,0,0.0,1.6367207713137137
medium_cartpole_like_quadratic,Medium,20261222,MBLinear,9,0.54,0.5117320909477326
medium_cartpole_like_quadratic,Medium,20261222,MBLinear,18,1.08,0.5284309311116507
medium_cartpole_like_quadratic,Medium,20261222,MBLinear,28,1.68,0.27659508603861366
medium_cartpole_like_quadratic,Medium,20261222,MBLinear,37,2.2199999999999998,0.1640262072604623
medium_cartpole_like_quadratic,Medium,20261222,MBLinear,46,2.76,0.11330412570101998
medium_cartpole_like_quadratic,Medium,20261222,MBLinear,54,3.2399999999999998,0.021592101207880954
medium_cartpole_like_quadratic,Medium,20261223,BE,0,0.0,0.14029826734053358
medium_cartpole_like_quadratic,Medium,20261223,BE,9,0.54,0.11588698585590457
medium_cartpole_like_quadratic,Medium,20261223,BE,18,1.08,0.0752500954277838
medium_cartpole_like_quadratic,Medium,20261223,BE,28,1.68,0.09989702906221985
medium_cartpole_like_quadratic,Medium,20261223,BE,37,2.2199999999999998,0.09486397028052776
medium_cartpole_like_quadratic,Medium,20261223,BE,46,2.76,0.06926814644208121
medium_cartpole_like_quadratic,Medium,20261223,BE,54,3.2399999999999998,0.023176799802570834
medium_cartpole_like_quadratic,Medium,20261223,Gen2,0,0.0,0.07707830632396863
medium_cartpole_like_quadratic,Medium,20261223,Gen2,9,0.54,0.05708670380841917
medium_cartpole_like_quadratic,Medium,20261223,Gen2,18,1.08,0.04395808229253394
medium_cartpole_like_quadratic,Medium,20261223,Gen2,28,1.68,0.05087042376172629
medium_cartpole_like_quadratic,Medium,20261223,Gen2,37,2.2199999999999998,0.04287276446945863
medium_cartpole_like_quadratic,Medium,20261223,Gen2,46,2.76,0.04595649042565503
medium_cartpole_like_quadratic,Medium,20261223,Gen2,54,3.2399999999999998,0.021042414094544874
medium_cartpole_like_quadratic,Medium,20261223,MBLinear,0,0.0,1.3150585382350068
medium_cartpole_like_quadratic,Medium,20261223,MBLinear,9,0.54,0.6186095065545723
medium_cartpole_like_quadratic,Medium,20261223,MBLinear,18,1.08,0.6232286116055633
medium_cartpole_like_quadratic,Medium,20261223,MBLinear,28,1.68,0.2727728499967743
medium_cartpole_like_quadratic,Medium,20261223,MBLinear,37,2.2199999999999998,0.1480386803358346
medium_cartpole_like_quadratic,Medium,20261223,MBLinear,46,2.76,0.11020427051670287
medium_cartpole_like_quadratic,Medium,20261223,MBLinear,54,3.2399999999999998,0.014470395910064257
medium_cartpole_like_quadratic,Medium,20261224,BE,0,0.0,0.17345706676755807
medium_cartpole_like_quadratic,Medium,20261224,BE,9,0.54,0.12044890608566923
medium_cartpole_like_quadratic,Medium,20261224,BE,18,1.08,0.10232731448135987
medium_cartpole_like_quadratic,Medium,20261224,BE,28,1.68,0.09158177237356888
medium_cartpole_like_quadratic,Medium,20261224,BE,37,2.2199999999999998,0.08443605641881433
medium_cartpole_like_quadratic,Medium,20261224,BE,46,2.76,0.03990026270644491
medium_cartpole_like_quadratic,Medium,20261224,BE,54,3.2399999999999998,0.024480671505586415
medium_cartpole_like_quadratic,Medium,20261224,Gen2,0,0.0,0.08019240504047372
medium_cartpole_like_quadratic,Medium,20261224,Gen2,9,0.54,0.07273091732687939
medium_cartpole_like_quadratic,Medium,20261224,Gen2,18,1.08,0.06182597883424849
medium_cartpole_like_quadratic,Medium,20261224,Gen2,28,1.68,0.05346508442921661
medium_cartpole_like_quadratic,Medium,20261224,Gen2,37,2.2199999999999998,0.03985707111551098
medium_cartpole_like_quadratic,Medium,20261224,Gen2,46,2.76,0.026962763409346776
medium_cartpole_like_quadratic,Medium,20261224,Gen2,54,3.2399999999999998,0.021915042264733453
medium_cartpole_like_quadratic,Medium,20261224,MBLinear,0,0.0,1.3884763991930409
medium_cartpole_like_quadratic,Medium,20261224,MBLinear,9,0.54,0.6791331868355326
medium_cartpole_like_quadratic,Medium,20261224,MBLinear,18,1.08,0.3163838563683855
medium_cartpole_like_quadratic,Medium,20261224,MBLinear,28,1.68,0.2528683024458207
medium_cartpole_like_quadratic,Medium,20261224,MBLinear,37,2.2199999999999998,0.16570263657779405
medium_cartpole_like_quadratic,Medium,20261224,MBLinear,46,2.76,0.09460490796708461
medium_cartpole_like_quadratic,Medium,20261224,MBLinear,54,3.2399999999999998,0.025194546228346576
networked_lq_12d_quadratic,Large,20261301,BE,0,0.0,0.6720921033742357
networked_lq_12d_quadratic,Large,20261301,BE,8,0.48,0.4076955445792326
networked_lq_12d_quadratic,Large,20261301,BE,16,0.96,0.43470176071586225
networked_lq_12d_quadratic,Large,20261301,BE,24,1.44,0.40512463508747537
networked_lq_12d_quadratic,Large,20261301,BE,32,1.92,0.36850591210618955
networked_lq_12d_quadratic,Large,20261301,BE,40,2.4,0.2617032367848127
networked_lq_12d_quadratic,Large,20261301,BE,46,2.76,0.07943051856443613
networked_lq_12d_quadratic,Large,20261301,Gen2,0,0.0,0.38066234517817066
networked_lq_12d_quadratic,Large,20261301,Gen2,8,0.48,0.21396350960288008
networked_lq_12d_quadratic,Large,20261301,Gen2,16,0.96,0.22565399010808754
networked_lq_12d_quadratic,Large,20261301,Gen2,24,1.44,0.22093265110748966
